"spp","branch","age","temp","duration","treatment","EC.control","survival.control","EC.treatment","survival.treatment","survival_final","groupVar","season"
"PIPO",36,"o","50",2250,"50_2250_o",12.2075818560537,87.7924181439463,78.691058677397,21.308941322603,6.29032277645565,"50_o","spring"
"PIPO",37,"o","50",1375,"50_1375_o",9.55066921606118,90.4493307839388,85.5767957653839,14.4232042346161,-4.01242846753469,"50_o","spring"
"PIPO",38,"o","50",1375,"50_1375_o",10.8991601876054,89.1008398123946,79.8468726693013,20.1531273306987,4.2440444342666,"50_o","spring"
"PIPO",39,"o","50",1375,"50_1375_o",12.023613718875,87.976386281125,67.7379972376696,32.2620027623304,21.633772508814,"50_o","spring"
"PIPO",40,"o","50",500,"50_500_o",11.5281641694899,88.4718358305101,34.1688309938812,65.8311690061188,68.3326366857627,"50_o","spring"
"PIPO",41,"o","50",500,"50_500_o",10.3186748922966,89.6813251077034,15.3066481051007,84.6933518948993,93.1174428557133,"50_o","spring"
"PIPO",42,"o","50",500,"50_500_o",10.6149479659413,89.3850520340587,21.6483516483516,78.3516483516484,84.7253122535678,"50_o","spring"
"PIPO",82,"o","50",3170,"50_3170_o",8.10360759347851,91.8963924065215,77.3035596692548,22.6964403307452,6.81734911125578,"50_o","spring"
"PIPO",85,"o","50",2250,"50_2250_o",8.17994720991424,91.8200527900858,85.1271524374275,14.8728475625725,-3.70102344959363,"50_o","spring"
"PIPO",86,"o","50",2250,"50_2250_o",10.9561261772664,89.0438738227336,84.7768635857344,15.2231364142656,-2.58929932686202,"50_o","spring"
"PIPO",144,"o","50",3170,"50_3170_o",7.7829269251506,92.2170730748494,71.059453504644,28.940546495356,15.0899634510508,"50_o","spring"
"PIPO",145,"o","50",250,"50_250_o",7.44375629202384,92.5562437079762,8.35555394436738,91.6444460556326,98.7809529192434,"50_o","spring"
"PIPO",146,"o","50",250,"50_250_o",6.24952717489233,93.7504728251077,6.62365969654845,93.3763403034516,99.5061674360812,"50_o","spring"
"PIPO",147,"o","50",250,"50_250_o",8.39049775747577,91.6095022425242,8.32806375445081,91.6719362455492,100.084335104569,"50_o","spring"
"PIPO",1001,"o","50",0,"50_0_o",0,100,0,100,100,"50_o","spring"
"PIPO",18,"n","55",500,"55_500_n",8.4237131228247,91.5762868771753,76.6245193684803,23.3754806315197,-7.01114324390413,"55_n","spring"
"PIPO",20,"n","55",500,"55_500_n",9.948490457337,90.051509542663,59.8331913075923,40.1668086924077,20.4025966635626,"55_n","spring"
"PIPO",58,"n","55",380,"55_380_n",9.90739144794416,90.0926085520559,71.6615690605607,28.3384309394393,1.50828353045654,"55_n","spring"
"PIPO",59,"n","55",380,"55_380_n",18.4731016645472,81.5268983354528,74.3078393000727,25.6921606999273,1.59297896818416,"55_n","spring"
"PIPO",60,"n","55",380,"55_380_n",13.7765411509072,86.2234588490928,75.6446582050473,24.3553417949527,-3.10126249864071,"55_n","spring"
"PIPO",67,"n","55",270,"55_270_n",20.9979713169169,79.0020286830831,63.8549007930661,36.1450992069339,22.0519358060387,"55_n","spring"
"PIPO",69,"n","55",270,"55_270_n",27.0372251107428,72.9627748892572,77.1882873245998,22.8117126754002,1.23539781517673,"55_n","spring"
"PIPO",72,"n","55",160,"55_160_n",16.1810081557429,83.8189918442571,41.2719668149326,58.7280331850674,56.9872363856845,"55_n","spring"
"PIPO",88,"n","55",500,"55_500_n",10.9684200584335,89.0315799415665,67.3769160602246,32.6230839397754,8.9619460744964,"55_n","spring"
"PIPO",91,"n","55",270,"55_270_n",13.6153308747605,86.3846691252395,48.2968140641951,51.7031859358049,42.312261552138,"55_n","spring"
"PIPO",93,"n","55",160,"55_160_n",17.3918607337488,82.6081392662512,38.9223251320703,61.0776748679297,62.5498912741903,"55_n","spring"
"PIPO",94,"n","55",25,"55_25_n",7.92438497667646,92.0756150233236,8.47510513574331,91.5248948642567,99.1405732423033,"55_n","spring"
"PIPO",95,"n","55",25,"55_25_n",15.706376206737,84.293623793263,15.722927671136,84.277072328864,99.9717860283906,"55_n","spring"
"PIPO",149,"n","55",160,"55_160_n",7.51093090056008,92.4890690994399,19.0054274507414,80.9945725492586,82.1424419182887,"55_n","spring"
"PIPO",150,"n","55",50,"55_50_n",4.42112362406982,95.5788763759302,9.98134274177231,90.0186572582277,91.6410349119809,"55_n","spring"
"PIPO",151,"n","55",50,"55_50_n",5.76461335226005,94.2353866477399,8.82561546927185,91.1743845307281,95.3326309874318,"55_n","spring"
"PIPO",152,"n","55",25,"55_25_n",6.63066063486007,93.3693393651399,9.71866740790459,90.2813325920954,95.2477805920305,"55_n","spring"
"PIPO",153,"n","55",620,"55_620_n",6.03935482890848,93.9606451710915,67.4967077520088,32.5032922479912,6.01676588612239,"55_n","spring"
"PIPO",155,"n","55",620,"55_620_n",6.63036198404804,93.369638015952,66.0692864126783,33.9307135873217,8.52808056320795,"55_n","spring"
"PIPO",156,"n","55",620,"55_620_n",7.67568228044308,92.3243177195569,74.8678964732424,25.1321035267576,-4.57439751988488,"55_n","spring"
"PIPO",1002,"n","55",0,"55_0_n",0,100,0,100,100,"55_n","spring"
"PIPO",19,"o","55",500,"55_500_o",9.49537740340379,90.5046225965962,68.9409017013111,31.0590982986889,6.54515675832599,"55_o","spring"
"PIPO",20,"o","55",500,"55_500_o",10.8860434426259,89.1139565573741,76.5398105762886,23.4601894237114,-4.82559530052817,"55_o","spring"
"PIPO",21,"o","55",50,"55_50_o",9.32518398947089,90.6748160105291,13.0941823053577,86.9058176946423,94.0858453925552,"55_o","spring"
"PIPO",67,"o","55",270,"55_270_o",20.9697029554707,79.0302970445293,45.6160031781693,54.3839968218307,55.6277416018034,"55_o","spring"
"PIPO",70,"o","55",160,"55_160_o",16.7195685420558,83.2804314579442,21.357975382074,78.642024617926,92.0753646899685,"55_o","spring"
"PIPO",88,"o","55",500,"55_500_o",10.2290791550188,89.7709208449812,65.2341308117599,34.7658691882401,12.8193083738924,"55_o","spring"
"PIPO",89,"o","55",380,"55_380_o",8.21950813904879,91.7804918609512,65.2244925693923,34.7755074306077,11.6277598930111,"55_o","spring"
"PIPO",90,"o","55",380,"55_380_o",9.02423180864426,90.9757681913557,63.94516074863,36.05483925137,14.105460398877,"55_o","spring"
"PIPO",91,"o","55",270,"55_270_o",8.97151090505106,91.0284890949489,29.3151256821173,70.6848743178827,68.2016780254696,"55_o","spring"
"PIPO",92,"o","55",270,"55_270_o",8.08088088051139,91.9191191194886,32.3522437812332,67.6477562187668,62.4299543038462,"55_o","spring"
"PIPO",94,"o","55",25,"55_25_o",8.41216186582224,91.5878381341778,8.62643308212465,91.3735669178754,99.6671263330735,"55_o","spring"
"PIPO",95,"o","55",25,"55_25_o",9.31335535342528,90.6866446465747,9.35142642370008,90.6485735762999,99.9402682600288,"55_o","spring"
"PIPO",148,"o","55",380,"55_380_o",8.68226719408873,91.3177328059113,54.91193036139,45.08806963861,27.9690700197784,"55_o","spring"
"PIPO",149,"o","55",160,"55_160_o",7.91001213050964,92.0899878694904,10.2692525603564,89.7307474396436,96.3548685067479,"55_o","spring"
"PIPO",150,"o","55",50,"55_50_o",7.55372825136546,92.4462717486345,7.09310355703342,92.9068964429666,100.708942853592,"55_o","spring"
"PIPO",151,"o","55",50,"55_50_o",8.71690962078788,91.2830903792121,8.60283794793489,91.3971620520651,100.177803738869,"55_o","spring"
"PIPO",152,"o","55",25,"55_25_o",9.07806411605614,90.9219358839439,10.1484214179332,89.8515785820668,98.3250049984771,"55_o","spring"
"PIPO",153,"o","55",620,"55_620_o",8.61398493708874,91.3860150629113,56.7288489280503,43.2711510719497,25.0877337345176,"55_o","spring"
"PIPO",155,"o","55",620,"55_620_o",7.4831737596438,92.5168262403562,84.5356712539992,15.4643287460008,-18.5002883873007,"55_o","spring"
"PIPO",156,"o","55",620,"55_620_o",10.1930737551126,89.8069262448874,77.4694316744353,22.5305683255647,-6.58744534721693,"55_o","spring"
"PIPO",1002,"o","55",0,"55_0_o",0,100,0,100,100,"55_o","spring"
"PIPO",22,"n","60",20,"60_20_n",10.9697699818229,89.0302300181771,22.8603513009959,77.1396486990041,67.7686969703563,"60_n","spring"
"PIPO",23,"n","60",65,"60_65_n",13.7734487674057,86.2265512325943,45.7330188562365,54.2669811437635,10.5516808859001,"60_n","spring"
"PIPO",43,"n","60",5,"60_5_n",16.8778280542986,83.1221719457014,19.2906299629434,80.7093700370566,92.9948561736521,"60_n","spring"
"PIPO",44,"n","60",5,"60_5_n",15.1320278697041,84.8679721302959,20.6228373702422,79.3771626297578,84.3863362369556,"60_n","spring"
"PIPO",45,"n","60",5,"60_5_n",16.4100934461747,83.5899065538253,25.0587834689568,74.9412165310432,75.0305622362865,"60_n","spring"
"PIPO",46,"n","60",10,"60_10_n",12.0663629008551,87.9336370991449,20.0456211140749,79.9543788859251,78.101228406287,"60_n","spring"
"PIPO",47,"n","60",155,"60_155_n",19.6725681722555,80.3274318277445,51.9675984472918,48.0324015527082,2.97490310815748,"60_n","spring"
"PIPO",98,"n","60",155,"60_155_n",14.3056590794766,85.6943409205234,48.6049154746374,51.3950845253626,3.40718273532973,"60_n","spring"
"PIPO",99,"n","60",155,"60_155_n",11.2232293122549,88.7767706877451,50.3573493881742,49.6426506118258,-6.38208584348719,"60_n","spring"
"PIPO",100,"n","60",110,"60_110_n",15.624515676089,84.375484323911,47.2141943143405,52.7858056856595,9.64728639982937,"60_n","spring"
"PIPO",101,"n","60",110,"60_110_n",10.1368029152848,89.8631970847152,58.5192770109691,41.4807229890309,-29.9327046014063,"60_n","spring"
"PIPO",102,"n","60",20,"60_20_n",8.41264483723044,91.5873551627696,14.2840493318974,85.7159506681026,84.5289868758805,"60_n","spring"
"PIPO",103,"n","60",20,"60_20_n",10.1648301992357,89.8351698007643,12.4882281573229,87.5117718426771,93.7584927164024,"60_n","spring"
"PIPO",104,"n","60",10,"60_10_n",8.12156828511736,91.8784317148827,13.1665540692534,86.8334459307465,86.7486951676187,"60_n","spring"
"PIPO",105,"n","60",10,"60_10_n",8.17753105600849,91.8224689439915,16.9355129860416,83.0644870139584,76.9820124871199,"60_n","spring"
"PIPO",130,"n","60",110,"60_110_n",9.25701477548875,90.7429852245112,38.4537016370573,61.5462983629427,22.3515517742783,"60_n","spring"
"PIPO",131,"n","60",65,"60_65_n",8.48387470398071,91.5161252960193,37.8791585661139,62.1208414338861,22.4838301772188,"60_n","spring"
"PIPO",132,"n","60",65,"60_65_n",7.61395599490397,92.386044005096,29.4337984065815,70.5662015934185,43.0022765141326,"60_n","spring"
"PIPO",1003,"n","60",0,"60_0_n",0,100,0,100,100,"60_n","spring"
"PIPO",22,"o","60",20,"60_20_o",8.49017223094401,91.509827769056,14.3403810030396,85.6596189969604,84.9460224698553,"60_o","spring"
"PIPO",43,"o","60",5,"60_5_o",9.09535452322738,90.9046454767726,9.2015438347305,90.7984561652695,98.6631127723161,"60_o","spring"
