"pT","cT","temperature","nrmse","jackVar"
0.0225622942971272,0.166810053720005,60,0.339201230500208,"PIPO_spring_n_12"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_12"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_13"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_13"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_13"
0.0188980023291363,0.351119173421513,60,0.353225296221097,"PIPO_spring_n_13"
0.0892405373447419,6.89261210434967,65,0.421487397775639,"PIPO_spring_n_13"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_14"
0.00120605821948555,0.00585702081805667,50,0.368985034329182,"PIPO_spring_n_14"
0.00930135996193225,0.00585702081805667,55,0.243977390870937,"PIPO_spring_n_14"
0.0188980023291363,0.739072203352575,60,0.334165212050426,"PIPO_spring_n_14"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_14"
0.000227192405924336,0.000432876128108305,45,0.385230513267241,"PIPO_spring_n_15"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_15"
0.00930135996193225,0.00585702081805667,55,0.243977390870937,"PIPO_spring_n_15"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_15"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_15"
0.000227192405924336,0.000628029144183424,45,0.356311942951498,"PIPO_spring_n_16"
0.00120605821948555,0.00403701725859655,50,0.351061699242529,"PIPO_spring_n_16"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_16"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_16"
0.0921448121280209,1.55567614393047,65,0.399855244647789,"PIPO_spring_n_16"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_17"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_17"
0.00894000223508263,0.00585702081805667,55,0.273957212666479,"PIPO_spring_n_17"
0.0188980023291363,0.509413801481639,60,0.361607057355244,"PIPO_spring_n_17"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_17"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_18"
0.00120605821948555,0.00585702081805667,50,0.345320669887413,"PIPO_spring_n_18"
0.00894000223508263,0.00585702081805667,55,0.261782598166718,"PIPO_spring_n_18"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_18"
0.0892405373447419,6.89261210434967,65,0.416460707701605,"PIPO_spring_n_18"
0.000162704257844651,0.000911162756115489,45,0.377907510087647,"PIPO_spring_n_19"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_19"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_19"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_19"
0.0921448121280209,1.55567614393047,65,0.399855244647789,"PIPO_spring_n_19"
0.000227192405924336,0.000628029144183424,45,0.367204126481511,"PIPO_spring_n_20"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_20"
0.00894000223508263,0.00585702081805667,55,0.263180297727482,"PIPO_spring_n_20"
0.0158288198588701,0.351119173421513,60,0.320026953797588,"PIPO_spring_n_20"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_20"
0.000227192405924336,0.000628029144183424,45,0.349134735382745,"PIPO_spring_n_21"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_21"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_21"
0.0158288198588701,0.351119173421513,60,0.320026953797588,"PIPO_spring_n_21"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_21"
0.000227192405924336,0.000628029144183424,45,0.349763157694381,"PIPO_spring_n_22"
0.000863720804049182,0.0178864952905743,50,0.378747304593427,"PIPO_spring_n_22"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_22"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_22"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_22"
0.000162704257844651,0.00132194114846603,45,0.335934609164215,"PIPO_spring_n_23"
0.00120605821948555,0.00585702081805667,50,0.340325811976378,"PIPO_spring_n_23"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_23"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_23"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_23"
0.000162704257844651,0.00403701725859655,45,0.364595991754751,"PIPO_spring_n_24"
0.00158078510851915,0.00403701725859655,50,0.310463848005905,"PIPO_spring_n_24"
0.00930135996193225,0.00585702081805667,55,0.256521025162653,"PIPO_spring_n_24"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_24"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_24"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_25"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_25"
0.0111048785564535,0.00585702081805667,55,0.2377079022828,"PIPO_spring_n_25"
0.0188980023291363,0.509413801481639,60,0.361772604059756,"PIPO_spring_n_25"
0.0921448121280209,1.55567614393047,65,0.385403057627016,"PIPO_spring_n_25"
0.000227192405924336,0.000628029144183424,45,0.371247844976076,"PIPO_spring_n_26"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_26"
0.00894000223508263,0.00585702081805667,55,0.266318150376799,"PIPO_spring_n_26"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_26"
0.0892405373447419,6.89261210434967,65,0.387754834927351,"PIPO_spring_n_26"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_27"
0.00120605821948555,0.00585702081805667,50,0.34878250960862,"PIPO_spring_n_27"
0.00894000223508263,0.00585702081805667,55,0.219226086698431,"PIPO_spring_n_27"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_27"
0.0921448121280209,1.55567614393047,65,0.399855244647789,"PIPO_spring_n_27"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_28"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_28"
0.00779074680570552,0.0123284673944206,55,0.241038425021165,"PIPO_spring_n_28"
0.0158288198588701,0.351119173421513,60,0.320026953797588,"PIPO_spring_n_28"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_28"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_29"
0.00158078510851915,0.00403701725859655,50,0.337154326091438,"PIPO_spring_n_29"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_29"
0.0188980023291363,0.509413801481639,60,0.366177780003317,"PIPO_spring_n_29"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_29"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_30"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_30"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_30"
0.0243400970007123,0.0792482898353915,60,0.336469995379118,"PIPO_spring_n_30"
0.0921448121280209,3.27454916287772,65,0.385856992222857,"PIPO_spring_n_30"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_31"
0.00120605821948555,0.00403701725859655,50,0.3645894286303,"PIPO_spring_n_31"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_31"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_31"
0.0921448121280209,2.25701971963391,65,0.412424502574454,"PIPO_spring_n_31"
0.000227192405924336,0.000628029144183424,45,0.342366375386504,"PIPO_spring_n_32"
0.00120605821948555,0.00585702081805667,50,0.340325811976378,"PIPO_spring_n_32"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_32"
0.0225622942971272,0.166810053720005,60,0.343803125397332,"PIPO_spring_n_32"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_32"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_33"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_33"
0.00894000223508263,0.00585702081805667,55,0.271212181310866,"PIPO_spring_n_33"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_33"
0.100814738920607,1.55567614393047,65,0.385901489442896,"PIPO_spring_n_33"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_34"
0.00120605821948555,0.00403701725859655,50,0.291419717946932,"PIPO_spring_n_34"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_34"
0.0188980023291363,0.509413801481639,60,0.361607057355244,"PIPO_spring_n_34"
0.0921448121280209,1.55567614393047,65,0.379409809581454,"PIPO_spring_n_34"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_35"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_35"
0.00894000223508263,0.00585702081805667,55,0.258074366667031,"PIPO_spring_n_35"
0.0225622942971272,0.166810053720005,60,0.339201230500208,"PIPO_spring_n_35"
0.100814738920607,1.55567614393047,65,0.363772529031886,"PIPO_spring_n_35"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_36"
0.00120605821948555,0.00585702081805667,50,0.345320669887413,"PIPO_spring_n_36"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_36"
0.0225622942971272,0.114975699539774,60,0.344214832212923,"PIPO_spring_n_36"
0.0789951309783177,1.55567614393047,65,0.339044419129183,"PIPO_spring_n_36"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_37"
0.00120605821948555,0.00403701725859655,50,0.330729479718302,"PIPO_spring_n_37"
0.00930135996193225,0.00585702081805667,55,0.243977390870937,"PIPO_spring_n_37"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_37"
0.0892405373447419,6.89261210434967,65,0.3935357508043,"PIPO_spring_n_37"
0.000227192405924336,0.000628029144183424,45,0.332861709115198,"PIPO_spring_n_38"
0.00120605821948555,0.00585702081805667,50,0.359111527209528,"PIPO_spring_n_38"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_38"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_38"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_38"
0.000162704257844651,0.000911162756115489,45,0.383716577776892,"PIPO_spring_n_39"
0.00120605821948555,0.00403701725859655,50,0.3645894286303,"PIPO_spring_n_39"
0.00779074680570552,0.00849753435908643,55,0.262297890920066,"PIPO_spring_n_39"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_39"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_39"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_40"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_40"
0.00930135996193225,0.00585702081805667,55,0.243977390870937,"PIPO_spring_n_40"
0.0266991095110662,0.0546227721768434,60,0.338116486947518,"PIPO_spring_n_40"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_40"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_41"
0.00120605821948555,0.00585702081805667,50,0.398972607156728,"PIPO_spring_n_41"
0.00930135996193225,0.00585702081805667,55,0.243977390870937,"PIPO_spring_n_41"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_41"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_41"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_42"
0.00120605821948555,0.00585702081805667,50,0.340325811976378,"PIPO_spring_n_42"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_42"
0.0188980023291363,0.509413801481639,60,0.357925779023084,"PIPO_spring_n_42"
0.0892405373447419,2.25701971963391,65,0.377246012578146,"PIPO_spring_n_42"
0.000227192405924336,0.000628029144183424,45,0.39164470335726,"PIPO_spring_n_43"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_43"
0.00894000223508263,0.00585702081805667,55,0.273070261584826,"PIPO_spring_n_43"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_43"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_43"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_44"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_44"
0.00894000223508263,0.00585702081805667,55,0.269315884801928,"PIPO_spring_n_44"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_44"
0.0921448121280209,1.55567614393047,65,0.399691176521072,"PIPO_spring_n_44"
0.000162704257844651,0.00403701725859655,45,0.364595991754751,"PIPO_spring_n_45"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_45"
0.00930135996193225,0.00585702081805667,55,0.247547760826754,"PIPO_spring_n_45"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_45"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_45"
0.000162704257844651,0.000911162756115489,45,0.383716577776892,"PIPO_spring_n_46"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_46"
0.00930135996193225,0.00585702081805667,55,0.243977390870937,"PIPO_spring_n_46"
0.0188980023291363,0.509413801481639,60,0.357925779023084,"PIPO_spring_n_46"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_46"
0.000227192405924336,0.000628029144183424,45,0.359835607761073,"PIPO_spring_n_47"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_47"
0.00930135996193225,0.00585702081805667,55,0.256521025162653,"PIPO_spring_n_47"
0.0158288198588701,0.351119173421513,60,0.320026953797588,"PIPO_spring_n_47"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_47"
0.000162704257844651,0.000911162756115489,45,0.399780917072578,"PIPO_spring_n_48"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_48"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_48"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_48"
0.0921448121280209,1.55567614393047,65,0.379409809581454,"PIPO_spring_n_48"
0.000227192405924336,0.000628029144183424,45,0.371247844976076,"PIPO_spring_n_49"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_49"
0.00779074680570552,0.00849753435908643,55,0.257346198113246,"PIPO_spring_n_49"
0.0174312050715579,3.27454916287772,60,0.366112851596453,"PIPO_spring_n_49"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_49"
0.000162704257844651,0.00132194114846603,45,0.405310193729014,"PIPO_spring_n_50"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_50"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_50"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_50"
0.0921448121280209,3.27454916287772,65,0.385856992222857,"PIPO_spring_n_50"
0.000227192405924336,0.000628029144183424,45,0.371247844976076,"PIPO_spring_n_51"
0.00120605821948555,0.00585702081805667,50,0.340325811976378,"PIPO_spring_n_51"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_51"
0.0225622942971272,0.166810053720005,60,0.339201230500208,"PIPO_spring_n_51"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_51"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_52"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_52"
0.00894000223508263,0.00585702081805667,55,0.266318150376799,"PIPO_spring_n_52"
0.0225622942971272,0.114975699539774,60,0.344214832212923,"PIPO_spring_n_52"
0.0789951309783177,1.55567614393047,65,0.339044419129183,"PIPO_spring_n_52"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_53"
0.00120605821948555,0.00403701725859655,50,0.3645894286303,"PIPO_spring_n_53"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_53"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_53"
0.0789951309783177,1.55567614393047,65,0.345739002467524,"PIPO_spring_n_53"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_54"
0.00120605821948555,0.00585702081805667,50,0.321479429091709,"PIPO_spring_n_54"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_54"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_54"
0.100814738920607,1.07226722201032,65,0.388309241716173,"PIPO_spring_n_54"
0.000227192405924336,0.000628029144183424,45,0.381361848515559,"PIPO_spring_n_55"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_55"
0.00894000223508263,0.00585702081805667,55,0.270697776157209,"PIPO_spring_n_55"
0.0174312050715579,0.509413801481639,60,0.347877741684117,"PIPO_spring_n_55"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_55"
0.000227192405924336,0.000628029144183424,45,0.374620789827868,"PIPO_spring_n_56"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_56"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_56"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_56"
0.0892405373447419,6.89261210434967,65,0.390617181433911,"PIPO_spring_n_56"
0.000227192405924336,0.000628029144183424,45,0.371332177045534,"PIPO_spring_n_57"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_57"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_57"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_57"
0.0921448121280209,1.55567614393047,65,0.385403057627016,"PIPO_spring_n_57"
0.000227192405924336,0.000628029144183424,45,0.356946551933945,"PIPO_spring_n_58"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_58"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_58"
0.0225622942971272,0.166810053720005,60,0.343803125397332,"PIPO_spring_n_58"
0.0921448121280209,1.55567614393047,65,0.379409809581454,"PIPO_spring_n_58"
0.000227192405924336,0.000628029144183424,45,0.369126520095313,"PIPO_spring_n_59"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_59"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_59"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_59"
0.0892405373447419,1.07226722201032,65,0.37916482504405,"PIPO_spring_n_59"
0.000227192405924336,0.000628029144183424,45,0.359835607761073,"PIPO_spring_n_60"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_60"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_60"
0.0158288198588701,0.351119173421513,60,0.320026953797588,"PIPO_spring_n_60"
0.0892405373447419,2.25701971963391,65,0.377246012578146,"PIPO_spring_n_60"
0.000227192405924336,0.000432876128108305,45,0.371285224081581,"PIPO_spring_n_61"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_61"
0.00779074680570552,0.00849753435908643,55,0.269777050602212,"PIPO_spring_n_61"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_61"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_61"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_62"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_62"
0.00894000223508263,0.00585702081805667,55,0.270697776157209,"PIPO_spring_n_62"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_62"
0.0789951309783177,1.55567614393047,65,0.345739002467524,"PIPO_spring_n_62"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_63"
0.00120605821948555,0.00403701725859655,50,0.330729479718302,"PIPO_spring_n_63"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_63"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_63"
0.0921448121280209,4.7508101621028,65,0.360606549815029,"PIPO_spring_n_63"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_64"
0.00120605821948555,0.00585702081805667,50,0.358194723120397,"PIPO_spring_n_64"
0.00894000223508263,0.00585702081805667,55,0.266318150376799,"PIPO_spring_n_64"
0.0174312050715579,3.27454916287772,60,0.366112851596453,"PIPO_spring_n_64"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_64"
0.000162704257844651,0.00403701725859655,45,0.364595991754751,"PIPO_spring_n_65"
0.00120605821948555,0.00585702081805667,50,0.340325811976378,"PIPO_spring_n_65"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_65"
0.0158288198588701,0.351119173421513,60,0.320026953797588,"PIPO_spring_n_65"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_65"
0.000227192405924336,0.000628029144183424,45,0.355723736395931,"PIPO_spring_n_66"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_66"
0.0111048785564535,0.00585702081805667,55,0.2377079022828,"PIPO_spring_n_66"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_66"
0.0892405373447419,6.89261210434967,65,0.390617181433911,"PIPO_spring_n_66"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_67"
0.00120605821948555,0.00585702081805667,50,0.359111527209528,"PIPO_spring_n_67"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_67"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_67"
