"bootVar","temperature","pT","pT.min","pT.max","cT","cT.min","cT.max","nrmse"
"PSME_spring_o_69",50,0.0022532405546924,0.0014729746036453,0.00695693851875638,0.00191791026167248,0.00118708433710258,0.00562031749080831,0.149169363331405
"PSME_spring_o_69",55,0.0243400970007123,0.0086733054161707,0.0308095487455037,0.0546227721768434,0.0199561135435785,0.0710295699526597,0.267938643880647
"PSME_spring_o_69",60,0.113890076035373,0.0384106637256759,0.181415636999334,0.351119173421513,0.252205354100549,1.19408041924517,0.458979223797636
"PSME_spring_o_69",65,0.302120856973571,0.14221452403846,1.27773011350458,10,2.66400937398336,24.0173373017485,0.648134229625285
"PSME_spring_o_70",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.380497733012175
"PSME_spring_o_70",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148922979083145
"PSME_spring_o_70",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.264852346085266
"PSME_spring_o_70",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_70",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.656369092538635
"PSME_spring_o_71",45,0.000863720804049182,0.000229678521710549,0.00267735095941336,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.390137211555221
"PSME_spring_o_71",50,0.0022532405546924,0.00157198148762058,0.00892558842620606,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.151912752546533
"PSME_spring_o_71",55,0.0273848060516624,0.00880592322342963,0.0363553211426381,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.263952684669251
"PSME_spring_o_71",60,0.113890076035373,0.0358679060088904,0.203655176136826,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_71",65,0.302120856973571,0.119574225269049,1.39387072139316,10,3.05609853155402,24.2962763403894,0.648134229625285
"PSME_spring_o_72",45,0.000618555236633261,0.000223282456759873,0.00167616793494626,0.00014174741629268,5.25526664473987e-05,0.000597550949143473,0.377823347241206
"PSME_spring_o_72",50,0.0022532405546924,0.00156958133738628,0.00652874337453211,0.00191791026167248,0.000942323634094037,0.00525713841031006,0.161880992803656
"PSME_spring_o_72",55,0.0243400970007123,0.00936058477943122,0.0299744854934173,0.0546227721768434,0.0138575725092466,0.0563951989677538,0.264852346085266
"PSME_spring_o_72",60,0.113890076035373,0.0429759138298298,0.178760224779554,0.351119173421513,0.148655123353114,0.829333501351035,0.458979223797636
"PSME_spring_o_72",65,0.341304929626307,0.167392960353916,1.25660885656911,3.27454916287772,1.30783920599446,14.8708069770591,0.633361447843201
"PSME_spring_o_73",45,0.000863720804049182,0.000273301076958629,0.0020442059979519,0.00014174741629268,5.83412101125325e-05,0.000463818214069829,0.390137211555221
"PSME_spring_o_73",50,0.0022532405546924,0.00177436954525153,0.00736161147511472,0.00191791026167248,0.00106941197909171,0.0046323829063017,0.143593776786906
"PSME_spring_o_73",55,0.0243400970007123,0.00977609883075885,0.0312393760209609,0.0546227721768434,0.0165528494364682,0.0547902135089974,0.264852346085266
"PSME_spring_o_73",60,0.100814738920607,0.0414853770026478,0.172117036278854,0.351119173421513,0.195781344752962,0.848068071555246,0.425477023867098
"PSME_spring_o_73",65,0.341304929626307,0.149397481319463,1.11744611763233,4.7508101621028,1.95536554472146,15.5453435583017,0.607559690564486
"PSME_spring_o_74",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.390137211555221
"PSME_spring_o_74",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.144393983708097
"PSME_spring_o_74",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.263194681300119
"PSME_spring_o_74",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_74",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.610548965771953
"PSME_spring_o_75",45,0.000863720804049182,0.000264173540899447,0.00222055444092315,9.77009957299226e-05,3.77616445741621e-05,0.000340439550875262,0.397689895434362
"PSME_spring_o_75",50,0.0022532405546924,0.00170264018916368,0.00767174373572952,0.00191791026167248,0.000881431659304049,0.00417318771455631,0.148922979083145
"PSME_spring_o_75",55,0.0243400970007123,0.00922445292201807,0.0315313506378083,0.0546227721768434,0.0171960817712173,0.0612058199815847,0.253745067293786
"PSME_spring_o_75",60,0.100814738920607,0.0379130833283037,0.170828494110064,0.351119173421513,0.25220535410055,1.19408041924516,0.411677217183345
"PSME_spring_o_75",65,0.302120856973571,0.130985061282797,1.10101662163364,10,3.09159227408152,27.8722046443364,0.648134229625285
"PSME_spring_o_76",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.79065604605732e-05,0.000402669743670416,0.390137211555221
"PSME_spring_o_76",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.00112125547427115,0.00441819539383642,0.148922979083145
"PSME_spring_o_76",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0185345815070474,0.0567857593589333,0.267938643880647
"PSME_spring_o_76",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.238219497206034,0.93868017541844,0.458979223797636
"PSME_spring_o_76",65,0.302120856973571,0.127977435828685,1.24237218959777,6.89261210434967,2.61380523821824,18.1758384008034,1.11856506167341
"PSME_spring_o_77",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.404967494491224
"PSME_spring_o_77",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148922979083145
"PSME_spring_o_77",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.302171192339377
"PSME_spring_o_77",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_77",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.648134229625285
"PSME_spring_o_78",45,0.000863720804049182,0.000189234282378848,0.00269015333997932,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.390137211555221
"PSME_spring_o_78",50,0.00188729677442873,0.00135720723652876,0.00886712344760945,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148162919595064
"PSME_spring_o_78",55,0.0243400970007123,0.00783903089538954,0.0362926443862892,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.266961658995766
"PSME_spring_o_78",60,0.113890076035373,0.0320847186012965,0.209621016571612,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_78",65,0.302120856973571,0.105755741277445,1.50342293712901,10,3.05609853155402,24.2962763403894,0.612381574091813
"PSME_spring_o_79",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.414687186858369
"PSME_spring_o_79",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148922979083145
"PSME_spring_o_79",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.264852346085266
"PSME_spring_o_79",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_79",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.638675480949621
"PSME_spring_o_80",45,0.000618555236633261,0.000209136986895625,0.0018789967326536,0.000205651230834865,7.97247373339107e-05,0.000393891491722807,0.379527162059497
"PSME_spring_o_80",50,0.0022532405546924,0.0014729746036453,0.00695693851875638,0.00191791026167248,0.00152402930690276,0.00471598416357077,0.148922979083145
"PSME_spring_o_80",55,0.0243400970007123,0.0086733054161707,0.0308095487455037,0.0546227721768434,0.0255742415043459,0.0643218984626521,0.27205865287651
"PSME_spring_o_80",60,0.113890076035373,0.0384106637256759,0.181415636999334,0.509413801481639,0.348810281851404,1.07936491631184,0.474222513272427
"PSME_spring_o_80",65,0.302120856973571,0.14221452403846,1.27773011350458,10,4.1762358412644,20.6332917524985,0.648134229625285
"PSME_spring_o_81",45,0.000863720804049182,0.000256746242351039,0.0021760151021088,0.00014174741629268,4.87833391780835e-05,0.000554691752081293,0.390137211555221
"PSME_spring_o_81",50,0.0022532405546924,0.00171850709206797,0.00778857505799286,0.00191791026167248,0.00101513386460212,0.00566334010749613,0.148922979083145
"PSME_spring_o_81",55,0.0243400970007123,0.00966251669257643,0.033186573812356,0.0546227721768434,0.0173243463128461,0.0705036871823908,0.264852346085266
"PSME_spring_o_81",60,0.113890076035373,0.0411713081075379,0.186595577586726,0.739072203352575,0.21567313103156,1.20322091073086,0.469769257457229
"PSME_spring_o_81",65,0.341304929626307,0.147363785812216,1.24896014249305,4.7508101621028,2.20199829634622,25.0378574664904,0.608528229302025
"PSME_spring_o_82",45,0.000863720804049182,0.000233362155145906,0.0026084955755375,0.00014174741629268,6.32211245024937e-05,0.000273855597457647,0.390137211555221
"PSME_spring_o_82",50,0.0022532405546924,0.00158740756261337,0.00874965002398814,0.00191791026167248,0.00123043428416304,0.00346932197295004,0.148922979083145
"PSME_spring_o_82",55,0.0266991095110662,0.00886815939417431,0.0357358595362945,0.0376493580679247,0.0212482599790745,0.0495334811563042,0.241166145664555
"PSME_spring_o_82",60,0.113890076035373,0.0362198828052363,0.199640789120311,0.351119173421513,0.303373481471015,0.855389270946451,0.440142760519085
"PSME_spring_o_82",65,0.302120856973571,0.121491982362432,1.35802353323974,10,3.84326738269615,16.6479209846422,0.612381574091813
"PSME_spring_o_83",45,0.000863720804049182,0.000256746242351039,0.0021760151021088,0.00014174741629268,5.25526664473987e-05,0.000597550949143473,0.390137211555221
"PSME_spring_o_83",50,0.0022532405546924,0.00171850709206797,0.00778857505799286,0.00191791026167248,0.000942323634094037,0.00525713841031006,0.15061953740367
"PSME_spring_o_83",55,0.0243400970007123,0.00966251669257643,0.033186573812356,0.0546227721768434,0.0138575725092466,0.0563951989677538,0.264852346085266
"PSME_spring_o_83",60,0.113890076035373,0.0411713081075379,0.186595577586726,0.351119173421513,0.148655123353114,0.829333501351035,0.458979223797636
"PSME_spring_o_83",65,0.341304929626307,0.147363785812216,1.24896014249305,3.27454916287772,1.30783920599446,14.8708069770591,0.596039574657152
"PSME_spring_o_84",45,0.000863720804049182,0.000502423917066449,0.0017014428416851,0.00014174741629268,2.47220900511448e-05,0.000603465143023035,0.390137211555221
"PSME_spring_o_84",50,0.00383450796280291,0.00278792717893745,0.00660494435868718,0.000911162756115489,0.000575341936760997,0.0055091433121051,0.125699737210296
"PSME_spring_o_84",55,0.0243400970007123,0.0140049625251718,0.0283224982159106,0.0546227721768434,0.0103177576343609,0.0652675794140017,0.302171192339377
"PSME_spring_o_84",60,0.113890076035373,0.0600543327229348,0.142276143053438,0.351119173421513,0.122235895424139,1.17046059525262,0.458979223797636
"PSME_spring_o_84",65,0.341304929626307,0.233128916479043,0.789483765918356,4.7508101621028,1.11591377490608,27.2394067160957,0.607559690564486
"PSME_spring_o_85",45,0.000618555236633261,0.000225364611591167,0.00174369752322418,0.000205651230834865,5.90187890155349e-05,0.000532083023719749,0.379084424951214
"PSME_spring_o_85",50,0.0022532405546924,0.00153408044977489,0.00651887897596009,0.00191791026167248,0.00118708433710258,0.00562031749080831,0.148922979083145
"PSME_spring_o_85",55,0.0243400970007123,0.00883751368631139,0.0287975231735279,0.0546227721768434,0.0199561135435785,0.0710295699526597,0.264852346085266
"PSME_spring_o_85",60,0.100814738920607,0.0390402254922121,0.165896452963251,0.351119173421513,0.252205354100549,1.19408041924517,0.411677217183345
"PSME_spring_o_85",65,0.302120856973571,0.145953355893598,1.12927448271962,10,2.66400937398336,24.0173373017485,0.648134229625285
"PSME_spring_o_86",45,0.000618555236633261,0.000223282456759873,0.00167616793494626,0.00014174741629268,5.83412101125325e-05,0.000463818214069829,0.381485462494612
"PSME_spring_o_86",50,0.0022532405546924,0.00156958133738628,0.00652874337453211,0.00191791026167248,0.00106941197909171,0.0046323829063017,0.148922979083145
"PSME_spring_o_86",55,0.0243400970007123,0.00936058477943122,0.0299744854934173,0.0546227721768434,0.0165528494364682,0.0547902135089974,0.264852346085266
"PSME_spring_o_86",60,0.113890076035373,0.0429759138298298,0.178760224779554,0.351119173421513,0.195781344752962,0.848068071555246,0.458979223797636
"PSME_spring_o_86",65,0.341304929626307,0.167392960353916,1.25660885656911,4.7508101621028,1.95536554472146,15.5453435583017,0.607559690564486
"PSME_spring_o_87",45,0.00120605821948555,0.000199213909034444,0.00381461811444619,6.73415065775081e-05,2.54807694625324e-05,0.000322804051252777,0.383676255688081
"PSME_spring_o_87",50,0.00188729677442873,0.00139608065951379,0.0112593760578643,0.00191791026167248,0.000673455876911213,0.00405559416205216,0.148162919595064
"PSME_spring_o_87",55,0.0243400970007123,0.00768988802635834,0.0422823318428921,0.0546227721768434,0.0144696549841902,0.0626783538237303,0.264852346085266
"PSME_spring_o_87",60,0.113890076035373,0.0288778344105544,0.232899435393944,0.351119173421513,0.223625471032698,1.34668682225479,0.458979223797636
"PSME_spring_o_87",65,0.302120856973571,0.0852369457728458,1.63214706714554,10,2.80955010101835,35.5928872611147,0.612381574091813
"PSME_spring_o_88",45,0.000618555236633261,0.000209136986895625,0.0018789967326536,0.000205651230834865,5.90187890155349e-05,0.000532083023719749,0.379149777261494
"PSME_spring_o_88",50,0.0022532405546924,0.0014729746036453,0.00695693851875638,0.00191791026167248,0.00118708433710258,0.00562031749080831,0.148922979083145
"PSME_spring_o_88",55,0.0243400970007123,0.0086733054161707,0.0308095487455037,0.0546227721768434,0.0199561135435785,0.0710295699526597,0.267449069631398
"PSME_spring_o_88",60,0.113890076035373,0.0384106637256759,0.181415636999334,0.351119173421513,0.252205354100549,1.19408041924517,0.458979223797636
"PSME_spring_o_88",65,0.302120856973571,0.14221452403846,1.27773011350458,10,2.66400937398336,24.0173373017485,0.648134229625285
"PSME_spring_o_89",45,0.000863720804049182,0.000254480396293258,0.00223625225836819,0.00014174741629268,6.32211245024937e-05,0.000273855597457647,0.390137211555221
"PSME_spring_o_89",50,0.0022532405546924,0.00167112783495556,0.00777005418288275,0.00191791026167248,0.00123043428416304,0.00346932197295004,0.148922979083145
"PSME_spring_o_89",55,0.0225622942971272,0.00919126696789099,0.0322342029051056,0.0376493580679247,0.0212482599790745,0.0495334811563042,0.210485967074779
"PSME_spring_o_89",60,0.113890076035373,0.0381301284939139,0.177289348068259,0.351119173421513,0.303373481471015,0.855389270946451,0.458979223797636
"PSME_spring_o_89",65,0.302120856973571,0.132486468505206,1.16422784903468,10,3.84326738269615,16.6479209846422,0.648134229625285
"PSME_spring_o_90",45,0.000618555236633261,0.000209136986895625,0.0018789967326536,0.000205651230834865,7.23931486943589e-05,0.000503406356661426,0.366390503456529
"PSME_spring_o_90",50,0.0022532405546924,0.0014729746036453,0.00695693851875638,0.00191791026167248,0.00130122093239675,0.00512733133688012,0.148922979083145
"PSME_spring_o_90",55,0.0243400970007123,0.0086733054161707,0.0308095487455037,0.0546227721768434,0.0199666873176978,0.061173407167933,0.264852346085266
"PSME_spring_o_90",60,0.113890076035373,0.0384106637256759,0.181415636999334,0.351119173421513,0.238219497206036,0.938680175418446,0.458979223797636
"PSME_spring_o_90",65,0.302120856973571,0.14221452403846,1.27773011350458,6.89261210434967,2.42633069073823,16.872180794859,0.609909465339601
"PSME_spring_o_91",45,0.000618555236633261,0.000209136986895625,0.0018789967326536,0.000205651230834865,5.90187890155349e-05,0.000532083023719749,0.384288642773516
"PSME_spring_o_91",50,0.0022532405546924,0.0014729746036453,0.00695693851875638,0.00191791026167248,0.00118708433710258,0.00562031749080831,0.148922979083145
"PSME_spring_o_91",55,0.0243400970007123,0.0086733054161707,0.0308095487455037,0.0546227721768434,0.0199561135435785,0.0710295699526597,0.264852346085266
"PSME_spring_o_91",60,0.113890076035373,0.0384106637256759,0.181415636999334,0.351119173421513,0.252205354100549,1.19408041924517,0.440142760519085
"PSME_spring_o_91",65,0.302120856973571,0.14221452403846,1.27773011350458,10,2.66400937398336,24.0173373017485,0.648134229625285
"PSME_spring_o_92",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.390137211555221
"PSME_spring_o_92",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148922979083145
"PSME_spring_o_92",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.251283999461348
"PSME_spring_o_92",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_92",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.648134229625285
"PSME_spring_o_93",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.390137211555221
"PSME_spring_o_93",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.15061953740367
"PSME_spring_o_93",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.264852346085266
"PSME_spring_o_93",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.468217564064785
"PSME_spring_o_93",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.650278449276828
"PSME_spring_o_94",45,0.000863720804049182,0.000189234282378848,0.00269015333997932,0.00014174741629268,5.93014649819631e-05,0.000456307713296757,0.390137211555221
"PSME_spring_o_94",50,0.00188729677442873,0.00135720723652876,0.00886712344760945,0.00278255940220712,0.00120960416222874,0.00512007024526605,0.155635913115424
"PSME_spring_o_94",55,0.0243400970007123,0.00783903089538954,0.0362926443862892,0.0546227721768434,0.0208898763313779,0.0678545981049046,0.264852346085266
"PSME_spring_o_94",60,0.113890076035373,0.0320847186012965,0.209621016571612,0.351119173421513,0.276846624172272,1.17184960765599,0.460726435892484
"PSME_spring_o_94",65,0.302120856973571,0.105755741277445,1.50342293712901,10,3.10639974215154,23.9028523723308,0.648134229625285
"PSME_spring_o_95",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.79065604605732e-05,0.000402669743670416,0.390137211555221
"PSME_spring_o_95",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.00112125547427115,0.00441819539383642,0.148922979083145
"PSME_spring_o_95",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0185345815070474,0.0567857593589333,0.331814833423536
"PSME_spring_o_95",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.238219497206034,0.93868017541844,0.458979223797636
"PSME_spring_o_95",65,0.302120856973571,0.127977435828685,1.24237218959777,6.89261210434967,2.61380523821824,18.1758384008034,0.64163948920922
"PSME_spring_o_96",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.363889941434317
"PSME_spring_o_96",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148922979083145
"PSME_spring_o_96",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.245793596965493
"PSME_spring_o_96",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.458979223797636
"PSME_spring_o_96",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.650278449276828
"PSME_spring_o_97",45,0.000863720804049182,0.000256746242351039,0.0021760151021088,0.00014174741629268,5.25526664473987e-05,0.000597550949143473,0.390137211555221
"PSME_spring_o_97",50,0.0022532405546924,0.00171850709206797,0.00778857505799286,0.00191791026167248,0.000942323634094037,0.00525713841031006,0.148922979083145
"PSME_spring_o_97",55,0.0243400970007123,0.00966251669257643,0.033186573812356,0.0546227721768434,0.0138575725092466,0.0563951989677538,0.264852346085266
"PSME_spring_o_97",60,0.113890076035373,0.0411713081075379,0.186595577586726,0.351119173421513,0.148655123353114,0.829333501351035,0.458979223797636
"PSME_spring_o_97",65,0.341304929626307,0.147363785812216,1.24896014249305,3.27454916287772,1.30783920599446,14.8708069770591,0.58015089538161
"PSME_spring_o_98",45,0.000863720804049182,0.000256746242351039,0.0021760151021088,0.00014174741629268,5.25526664473987e-05,0.000597550949143473,0.386370284231312
"PSME_spring_o_98",50,0.0022532405546924,0.00171850709206797,0.00778857505799286,0.00191791026167248,0.000942323634094037,0.00525713841031006,0.15061953740367
"PSME_spring_o_98",55,0.0243400970007123,0.00966251669257643,0.033186573812356,0.0546227721768434,0.0138575725092466,0.0563951989677538,0.264852346085266
"PSME_spring_o_98",60,0.113890076035373,0.0411713081075379,0.186595577586726,0.351119173421513,0.148655123353114,0.829333501351035,0.458979223797636
"PSME_spring_o_98",65,0.341304929626307,0.147363785812216,1.24896014249305,3.27454916287772,1.30783920599446,14.8708069770591,0.634165237451737
"PSME_spring_o_99",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,5.02723246956924e-05,0.000399669801372283,0.401179968305023
"PSME_spring_o_99",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.0010694119790917,0.00463238290630168,0.148922979083145
"PSME_spring_o_99",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0192096401505152,0.0635842360143099,0.265124791960351
"PSME_spring_o_99",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.351119173421513,0.263672135440001,1.14215131021605,0.455610162222191
"PSME_spring_o_99",65,0.302120856973571,0.127977435828685,1.24237218959777,10,3.05609853155402,24.2962763403894,0.648134229625285
"PSME_spring_o_100",45,0.000863720804049182,0.000245819433137046,0.00238635213633262,0.00014174741629268,7.51334864446337e-05,0.000267421771255836,0.390137211555221
"PSME_spring_o_100",50,0.0022532405546924,0.00163796886123933,0.00817153597421696,0.00191791026167248,0.00153059977191577,0.00375607551716998,0.148922979083145
"PSME_spring_o_100",55,0.0243400970007123,0.0090672889144864,0.0336814267497566,0.0546227721768434,0.0281135673239619,0.058512096538521,0.266727388343571
"PSME_spring_o_100",60,0.113890076035373,0.0373735400976949,0.18644995922638,0.739072203352575,0.437952793489437,1.07473148466691,0.45802075776964
"PSME_spring_o_100",65,0.302120856973571,0.127977435828685,1.24237218959777,10,6.15127092149937,21.8941492421502,0.648134229625285
"PSME_spring_n_1",45,0.00120605821948555,0.000719605518266625,0.00188799389217593,0.00278255940220712,0.00126688487727715,0.0128642378155415,0.36418833875205
"PSME_spring_n_1",50,0.00457801283091442,0.00366662220651654,0.0072523291800928,0.0376493580679247,0.0114350478608733,0.0588904457566169,0.996720002280252
"PSME_spring_n_1",55,0.0225622942971272,0.017269046657474,0.0301386581451297,0.242012826479437,0.0854335180677748,0.325698796577673,0.306429598353131
"PSME_spring_n_1",60,0.128661240987368,0.0717653433507336,0.141946964914166,0.739072203352575,0.47249759557041,2.43336052114661,0.512453625605954
"PSME_spring_n_1",65,0.385571046481592,0.275671386363472,0.723265567717707,6.89261210434967,2.16301924925971,21.9637904920574,0.491241391439354
"PSME_spring_n_2",45,0.00120605821948555,0.000781787608861037,0.00173782598734559,0.00403701725859655,0.00136363489304291,0.0186793818646048,0.39862042411624
"PSME_spring_n_2",50,0.00457801283091442,0.00386122190284034,0.00679254432529717,0.0376493580679247,0.0115015060394236,0.0731977637871746,0.51942374799764
"PSME_spring_n_2",55,0.0225622942971272,0.0178674777444002,0.028337149702736,0.242012826479437,0.0783601890352847,0.355098607655755,0.295878651544961
"PSME_spring_n_2",60,0.120092416439409,0.0745395786035187,0.131127763281599,0.509413801481639,0.380142678989147,2.41930004007249,0.496590135297742
"PSME_spring_n_2",65,0.385571046481592,0.291348728434388,0.647635477864643,6.89261210434967,1.4896421211238,20.4054576221495,0.491241391439354
"PSME_spring_n_3",45,0.00120605821948555,0.000719605518266625,0.00188799389217593,0.00403701725859655,0.00195655511831153,0.00966664099452367,0.39862042411624
"PSME_spring_n_3",50,0.00457801283091442,0.00366662220651654,0.0072523291800928,0.0259502421139973,0.0153113512851963,0.0473797254795582,0.519541399274798
"PSME_spring_n_3",55,0.0225622942971272,0.017269046657474,0.0301386581451297,0.242012826479437,0.10518266642357,0.264545432894975,0.300556446796732
"PSME_spring_n_3",60,0.128661240987368,0.0717653433507336,0.141946964914166,0.739072203352575,0.587289051180265,1.81731798218059,0.512453625605954
"PSME_spring_n_3",65,0.385571046481592,0.275671386363472,0.723265567717707,6.89261210434967,2.87851737101179,14.2217276485847,0.491241391439354
"PSME_spring_n_4",45,0.00120605821948555,0.000618578195497107,0.00219634450931732,0.00403701725859655,0.00136363489304291,0.0186793818646048,0.39862042411624
"PSME_spring_n_4",50,0.00457801283091442,0.00333507435286115,0.00817015926795991,0.0376493580679247,0.0115015060394236,0.0731977637871746,0.53269850350145
"PSME_spring_n_4",55,0.0225622942971272,0.0162154457433004,0.0337014141820127,0.242012826479437,0.0783601890352847,0.355098607655755,0.306429598353131
"PSME_spring_n_4",60,0.145348177019994,0.0668877356264045,0.163859451190974,0.509413801481639,0.380142678989147,2.41930004007249,0.51751494879721
"PSME_spring_n_4",65,0.385571046481592,0.248814997293291,0.883450883201198,6.89261210434967,1.4896421211238,20.4054576221495,0.482387760651579
"PSME_spring_n_5",45,0.00120605821948555,0.000719605518266625,0.00188799389217593,0.00403701725859655,0.00176124552786921,0.019477518790155,0.389042965738127
"PSME_spring_n_5",50,0.00457801283091442,0.00366662220651654,0.0072523291800928,0.0546227721768434,0.0143967412659672,0.0787555656013706,0.517780902739891
"PSME_spring_n_5",55,0.0225622942971272,0.017269046657474,0.0301386581451297,0.242012826479437,0.0967329618976684,0.387402918326061,0.306429598353131
"PSME_spring_n_5",60,0.128661240987368,0.0717653433507336,0.141946964914166,0.739072203352575,0.475834710237014,2.60299404185777,0.512453625605954
"PSME_spring_n_5",65,0.385571046481592,0.275671386363472,0.723265567717707,6.89261210434967,1.92399412580324,21.2773467097561,0.491241391439354
"PSME_spring_n_6",45,0.000863720804049182,0.000559134284768853,0.0016277401507244,0.00585702081805667,0.003031588822136,0.0131319645872358,0.403868950643706
"PSME_spring_n_6",50,0.00457801283091442,0.00309243605066698,0.00658335131150164,0.0376493580679247,0.0208133147476234,0.0586850440639108,0.51942374799764
"PSME_spring_n_6",55,0.0225622942971272,0.0156758822158133,0.0290510829690144,0.242012826479437,0.126788816275938,0.295567328713935,0.300556446796732
"PSME_spring_n_6",60,0.128661240987368,0.0691747004399523,0.147262982128886,0.739072203352575,0.638572098483374,1.80051242158628,0.512453625605954
"PSME_spring_n_6",65,0.385571046481592,0.279775217599335,0.814475819618817,6.89261210434967,2.85369576566677,12.3613833986487,0.491241391439354
"PSME_spring_n_7",45,0.000863720804049182,0.000601737751051222,0.00151249497538565,0.00585702081805667,0.00189733114455738,0.0209824822459428,0.403466425052537
